,MEdID,Review
402,MED_88,"I cannot say enough amazing things about Core Physical Therapy. I saw Nick Barin a couple times a week for over a month for knee pain. He was patient, understanding, and really took the time to listen and care about what aggravated the pain and my goals for treatment. He helped me get over my initial hesitations about how challenging certain exercises were, and was there to answer any questions. Xavier and Erica are fantastic trainers, and are similarly patient and friendly. Linda was also very helpful with insurance and billing questions. I'd highly recommend this clinic, and Nick in particular!"
403,MED_88,"Jason did such a great job keeping me calm about my injury and clearly explaining the steps that we were taking on a weekly basis to rehabilitate me. His assistants, Jeff and Xavier, were also great to work with every session and provided great exercises to strengthen my knee.Additionally, the space is great, as is the scheduling and availability. They were always very accommodating in letting me come in during the evening to be the least disruptive to my work schedule.I went in expecting to need surgery, but having gone through about 10 weeks with Jason and his staff I don't think I'll need it. Thanks so much guys"
404,MED_88,"Went into see Jason on the recommendation of my doctor, Dr. Sara Brown. I'd been in to see her after a few months of PT with another company produced no real progress and it turned out that they'd missed a diagnosis of a torn meniscus in my left knee. Have since been in for two spells of PT, each of which has left me very satisfied with the overall quality of care. Jason and his partner Jeff are very thorough, patient, friendly, and overall nice guys. They do a great job of explaining their diagnosis, how your body works, and overall mechanics of your problem. Instead of treating the symptoms, they focus on understanding why you got hurt in the first place and work to remedying that so it doesn't happen again. I'd recommend them to anyone in need of physical therapy!"
405,MED_88,"Iv being using Jason from core physical therapy for the past two months since I had a meniscus repair surgery on my left knee, every interaction with Jason was extremely professional and friendly, I got to his clinic and I was barely even able to bend my knee and walk and now I can run, squat and do deadlifts with weights! I would definitely recommend Jason to any patient that needs rehab and physical therapy. He is absolutely fantastic and really care about your physical progress Thanks Jason"
406,MED_88,"Had 6 sessions with Dr. Kart and he was able to clearly identify what a majority of my issues were. Just to be clear, 4 sessions in (about two weeks) things hadn't changed. On our 5th session - he made a simple suggestion (adding in an extra sole in one of my shoes) to test a hypothesis of his, and lo and behold, I started feeling much better - not 100%, but better than anyone else I had seen had done.I think I can speak to Dr. Kart's character - his ability to problem solve, and to know what he can and can't do. I get the sense that he is truly dedicated to fixing problems - even if it's not directly related to his own skill set (case in point - referring me to another podiatrist in house to get fitted for orthotics).We'll see if this fixes everything, but even if it doesn't, it's helped immensely already."
407,MED_90,"I am so glad I decided to go to West Town Physical Therapy for recovery from a patellar dislocation and MPFL injury. I (barely) walked in for my first appointment extremely unsure of the road ahead of me, and Rachel proved to be a very integral part in my return to activity. She was always happy to provide her professional guidance any time I had any questions or concerns and was always very attentive to any feedback I would provide prior to each session. She would regularly take any feedback and incorporate it into my sessions which really helped zero in on any issues I had along the way as a result of my injury. Over the duration of five and a half months, her personalized program, which was very specific to my needs, helped me go from being locked in a full leg brace with very limited range of motion, regain strength and balance, transition into plyometrics, and prepare me to meet my goal of returning to my lifelong passions of cycling and snowboarding. I always looked forward to my sessions in the fun and encouraging environment and learned so much that I would have never figured out otherwise. I will always recommend West Town Physical Therapy to anyone."
408,MED_90,"After minor knee surgery, I was lucky enough to work with the team at West Town PT. They were knowledgeable about how far to push me and encouraged me to develop the strength in the foundational muscle groups. Sessions start with a stretching/massage and then we work through a series of exercises, that increase in difficulty over time."
409,MED_90,"Erin was great to work with. Within a few minutes of running some tests, she was able to diagnose why I was feeling pain in certain areas and came up with a combination of exercises that would help strengthen my weak points. She was creative in the exercises chosen as I had never done many of them before and had been to a few other PT's around town. Highly recommended!"
410,MED_90,"I recommend you avoid injuries! But sometimes sh*t happens and then you have to deal with it. So on that note... I highly recommend West Town Physical Therapy after sh*t happens! Great crew, great equipment, great location."
411,MED_90,"West Town PT was great in getting me back to playing basketball confidently. The first couple visits consisted of evaluation, establishing baselines, stretching, and setting goals/expectations. Stephanie was a great communicator and with her routine, I was feeling much better within the first couple weeks. She provided me a list of home exercises which I was committed to. I also had the opportunity to work with Erin who provided some additional insight to the exercises. Overall, my experience was above average compared to other PT I have done. Will definitely come back if needed, hopefully that's not the case."
412,MED_90,"Let me take you back in time. The month was May 2018. I had been neglecting my body for months as pain creeped down from my lower back all the way down into my ankle. I know what you are thinking...your ankle isn't attached to your back! That's what I thought too but that's when I was 33 and I didn't have the knowledge I have now at 34. It's all connected. I had gotten to a point where a combination of chiropractic adjustments and massage was the only thing keeping me from screaming out loud constantly. After giving them a sizable portion of my monthly earnings they deemed me beyond repair. I asked, ""Well what are my options then?"" They told me that I'd either have to go under the knife or one other last non-surgical option called ""Physical Therapy."" I've been deathly afraid of knives since an incident with a peanut butter and jelly sandwich in elementary school but that's a different story so I gravitated towards PT. Anyway, I asked for a recommendation and they had only one. It was West Town Physical Therapy. They said, ""If anyone can straighten you out, Erin Conroy can."" I laughed then because I literally did need someone to straighten me out and also because it was better than crying. After reaching out I was able to get an initial appointment within just a couple days. I was still a bit skeptical as I walked but she quickly put me at ease. She told me I'd be able to get back to helping Dr. Frankenstein in just a few weeks. I assumed this was because I was hunched over like Igor. It was a good joke but my back was no laughing matter! I let is slide because she seemed very confident in her ability to fix me up. They say confidence is key and I'm inclined to agree. She was quickly able to diagnose the issue and was hands on in teaching me the exercises I would need to overcome the pain. Since I wasn't in the best shape due to my temporary deformity, I was getting thirsty quick. The cucumber and lemon water prepared by Shelby was also imperative to my success. Hydration is very important I learned from them both. This wasn't related to my back but is key advice. While it didn't happen overnight, the pain began to recede and we were able to continually adjust the exercises to make even more progress. Fast forward a few weeks...I was dancing in a wedding where I received many compliments. I knew we were on the right track. Fast forward a few months..I haven't had pain for quite some time and am happy to report that I am considering taking my dream of learning Jazz tap to reality. None of this would be possible without the West Town Physical Therapy team! Thank you again! While I took some liberties for dramatic effect this story is mostly true and I whole heartily recommend Erin and team."
413,MED_90,Been meaning to write a review for this place for a while! I initially came in her for lower back pain. I didn't just want to get a massage and my doctor really did not help at all so I figured why not give these guys a try. I came in here about half a dozen times where we went through a regimen for me to help stretch my back and a routine to do at home. I know every time even feel my back starting to hurt - I just practice the exercises this team taught me and I am all good. Really learned that stretching is just as important as working out! The location is also super clean and the staff is super nice. Everything really modern and if I ever have any physical therapy needs in the future - I'll be coming here for sure!Also make sure you get a referral from your doctor and then they just take care of everything else. Most plans cover this and you end up having to pay roughly 20 dollars. Not a bad deal!
414,MED_90,"Sarah and her team are nothing short of fantastic. I've been working with them for over a month now, and the amount of personal attention, encouragement and 1-on-1 interactions is incredible compared to other/larger PT offices I've heard of. Her, Erin and Thomas really listen to your feedback and input, and adjust your workouts so you're not over- or under-working the affected areas. My ankle has made vast improvements in mobility and strength since seeing them--and they're extremely friendly and personable to boot! So glad I went with a small business like this one instead of one of the big cookie-cutter chains. Never thought I'd be sad at the idea of completing my PT. Great experience overall!"
415,MED_90,"I recently finished four months of PT with Sarah after a bike accident required a shoulder surgery and the experience was fantastic. I was told by my surgeon that I wouldn't be riding my bike or skiing by the end of the year and after Sarah's work, I was able to get start riding again much sooner. She's professional, incredibly knowledgable and makes you feel a combination of pride for the work you're doing while being pushed to do more. She gives you a good deal of personal attention and you really feel like she's helping you work through your recovery, and not just another client in her book. I would highly recommend Sarah for anyone looking for physical therapy in Chicago, and would rate her and her studio higher than 5 stars if that were possible."
416,MED_90,Sarah is as good as they come for Physical Therapists and people in general. She's so knowledgable about PT and always on the edge of the newest techniques and therapies. I was seeing her for neck/trap chronic pain and her exercises and therapies help tremendously. The clinic is brand new with lots of natural light and she has great prices compared to other bigger companies. I always look forward to my visits. Can't recommend her enough.
417,MED_90,"So happy with my experience at West Town, they were able to fit me in on short notice after an injury. Very professional and knowledgeable!"
418,MED_90,"Fantastic place! I've been going here since April for a bad shoulder dislocation that eventually needed surgery.  Sarah, Sheri and Erin are all wonderful to work with, and a huge shout out to Thomas as well! I can honestly say that I look forward to going to PT!"
419,MED_90,Highly recommended. Sarah is extremely knowledgeable and the results of her program were great. The office is very modern and bright and has all of the latest equipment.
420,MED_90,"I recently moved to the city and needed to find a physical therapy location to help recover from hip surgery. There were plenty of options (mainly larger chain brands like Athletico or ATI) but I came across West Town Physical Therapy and decided to give it a try. I am very pleased with my decision. Sarah and her team are simply great. They are all very knowledgeable and helped me recover from hip surgery with ease. You can tell Sarah and her team truly care about their patients through the effort and attention to detail they put into each session. They knew when to push me and when to hold me back, and because of their expertise I returned to my active lifestyle much sooner than expected. I highly recomment West Town Physical Therapy."
421,MED_90,"Sarah treated me for a knee injury that was keeping me from my usual running routine. After a few months of PT I am now comfortably back running, close to my former distances. While Sarah clearly knows her stuff as a physical therapist, I also really appreciated that she is excellent listener and communicator. She asked the right questions to quickly home in on my problem and was able to strengthen and push me in our sessions without causing additional pain (sometimes I actually felt like I got a pretty good workout!). And she gave me honest and straightforward answers to my questions, with some useful advice on how to avoid injury in the future. While I obviously hope to stay injury-free, I'd definitely see Sarah again for PT. Highly recommended!"
422,MED_90,"I started working with Sarah about six months ago when an old knee injury flared up and made it difficult for me to be active. I immediately knew Sarah was going to be a good fit for me because she was so friendly, professional, and knowledgable! We talked through the movements that reduced or aggravated my pain and she tested the strength of my joints to see where I was particularly weak. Based on these sessions, Sarah created a personalized but diverse fitness plan for me that ended up dramatically reducing my pain and strengthening the muscles that would help prevent future injury. We recently completed our last session and I was genuinely sad to be ending my time working out with her! I'd highly recommend her to anyone who even thinks that PT might help them - she will!"
423,MED_90,"Sarah is awesome! I started seeing her in the beginning of February after my spondylolythesis started troubling me again. I have been to several PTs before who were unable to help with my lower back pain, so I didn't have much confidence going in. When I started seeing Sarah I could barely move without an intense amount of pain in my low back and wrapping around my hip. We started off slowly with stretching and muscle stim because she was concerned about flaring up the injury. She shared that her goal was for me to strengthen the areas that supported my low back, so we continued treatment with core strengthening exercises, stretches, and muscle stim. After a couple months I started noticing an improvement in my mobility, strength, and flexibility. My Pilates instructor even commented that she saw a remarkable difference in my strength since starting PT. As I continued getting stronger Sarah challenged me to take on harder exercises. I am happy to report that I am feeling stronger than ever before thanks to my time at West Town Physical Therapy. So good, in fact, that my insurance company cut me off from any further treatment due to the vast improvement. If you are looking for a warm, friendly, trustworthy, dependable, and professional PT, Sarah is your girl! Thank you, thank you, thank you for getting me strong in time for my wedding."
424,MED_91,"We have a child who has received services at BDI Playhouse (speech, OT and PT) for about a year and a half now. I would highly recommend BDI playhouse to other families. First of all, we have absolutely LOVED each of the therapists we have worked with. They clearly care about our child's progress and are always willing to answer my questions and provide ideas or suggestions as needed. I also appreciate that they will communicate amongst themselves to discuss my son's goals and to make sure we're looking at the big picture. He has made tremendous progress during his time at BDI. They are also excellent at helping me navigate other options to explore.One of BDI's biggest strengths is that their office staff is as wonderful as their therapists. We recently went through a frustrating insurance issue where we needed to obtain approval for additional PT sessions. Insurance was (surprise surprise) slow to address the matter but the wonderful team at BDI did a ton of work on their end to get the approval for additional sessions. They even held my son's spot for weeks and weeks to ensure that he could be seen again as soon as the matter was resolved. I really appreciate how they helped me navigate this problem. I also want to touch on the fact that BDI offers some unique services. They do bike riding lessons, offer some aquatic therapy, feeding therapy, and they have several classes you can sign your child up for to help further their progress. They also offer a monthly gait clinic and will help you obtain orthotics as needed. Finally, their new facility is awesome, super clean and has a nice large waiting room. We have several options for therapy that our closer to us, but we are happy to be working with BDI!"
425,MED_91,"My son was diagnosed with SPD and has been coming to BDI since he was two. He is now 8 and the improvements we have seen are amazing. I couldn't have done this alone. I am grateful for the patience, kindness and the knowledge the therapists have shared with my child."
426,MED_91,My 2 year old daughter has been seeing a speech pathologist here. I am so pleased with her progress and this is down to her therapist. I'm so glad she comes here.
427,MED_91,BDI children's therapy has made a huge difference in my grandsons development. He was a preemie yet just a little over 2 pounds and now as a eighth grader he is on the honor roll.
428,MED_91,"Comprehensive team approach to children""s therapy. The therapists all work together to encourage the greatest outcomes in treatment. You don't have to run all over to find the best therapist. There is so much experience under one roof."
429,MED_91,"BDI offers an amazing staff and a great experience for its clients. My son looks forward to working with his occupational therapist, Terri, each week. I have really been impressed with the progress my son has made with his sensory issues in the past year and I know BDI has played a very important role in that progress."
430,MED_91,"We were introduced to Sheri Berk, the Director and PT at the Naperville BDI location, when our son was first enrolled in EI for benign central hypotonia. At that time, he was 11 months old. He is now 4 years old , and much of his progress is due to Sheri. She has a wonderful way with children, able to engage them, even during those ""plateau phases"" when they are resistant and evasive. Her many years of experience are paired with a great enthusiasm and thirst for learning and sharing new ideas. She comes back from seminars and conferences, excited to share, and her energy is contagious. When we first entered EI, our family was unfamiliar with the intricacies of the system. Sheri was, and has been, our son's Biggest Advocate. I never hesitate to ask her questions or her opinion. She has, on more than one occasion, spoken up and out on behalf of his best interest and treated Luke like her own - not to mention his two sisters, who often accompany him to his therapy times. They are excited as Luke to see ""Mrs. Berk"" and have learned how to ""help"" and encourage their brother through her. The physical space of the Playhouse is HUGE, clean, has every piece of equipment imaginable, is inviting to children with bright colors and like an enormous playhouse, as its name implies. Unlike many other clinics, the therapists are easily accessible, flexible with times and schedules - and Sheri has even met us at other venues like parks and the DuPage Children's Museum. Personally, Sheri has been both an encouragement and example to me and my husband. She has four children of her own - so you know and feel like she totally understands the demands of family life. Her passion for children is so evident and the clear fact that she loves what she does have helped us through those discouraging times. We would recommend Sheri and BDI Playhouse without reservation and are blessed to have met her so early on. I would encourage you to check BDI out and see for yourself. My husband put it best one day after I came back from a session, telling him about Luke and Sheri's interaction with him. He said, almost wistfully, ""Everyone needs a Sheri in their life."" I would agree."
431,MED_92,"We have a child who has received services at BDI Playhouse (speech, OT and PT) for about a year and a half now. I would highly recommend BDI playhouse to other families. First of all, we have absolutely LOVED each of the therapists we have worked with. They clearly care about our child's progress and are always willing to answer my questions and provide ideas or suggestions as needed. I also appreciate that they will communicate amongst themselves to discuss my son's goals and to make sure we're looking at the big picture. He has made tremendous progress during his time at BDI. They are also excellent at helping me navigate other options to explore.One of BDI's biggest strengths is that their office staff is as wonderful as their therapists. We recently went through a frustrating insurance issue where we needed to obtain approval for additional PT sessions. Insurance was (surprise surprise) slow to address the matter but the wonderful team at BDI did a ton of work on their end to get the approval for additional sessions. They even held my son's spot for weeks and weeks to ensure that he could be seen again as soon as the matter was resolved. I really appreciate how they helped me navigate this problem. I also want to touch on the fact that BDI offers some unique services. They do bike riding lessons, offer some aquatic therapy, feeding therapy, and they have several classes you can sign your child up for to help further their progress. They also offer a monthly gait clinic and will help you obtain orthotics as needed. Finally, their new facility is awesome, super clean and has a nice large waiting room. We have several options for therapy that our closer to us, but we are happy to be working with BDI!"
432,MED_92,"My son was diagnosed with SPD and has been coming to BDI since he was two. He is now 8 and the improvements we have seen are amazing. I couldn't have done this alone. I am grateful for the patience, kindness and the knowledge the therapists have shared with my child."
433,MED_92,My 2 year old daughter has been seeing a speech pathologist here. I am so pleased with her progress and this is down to her therapist. I'm so glad she comes here.
434,MED_92,BDI children's therapy has made a huge difference in my grandsons development. He was a preemie yet just a little over 2 pounds and now as a eighth grader he is on the honor roll.
435,MED_92,"Comprehensive team approach to children""s therapy. The therapists all work together to encourage the greatest outcomes in treatment. You don't have to run all over to find the best therapist. There is so much experience under one roof."
436,MED_92,"BDI offers an amazing staff and a great experience for its clients. My son looks forward to working with his occupational therapist, Terri, each week. I have really been impressed with the progress my son has made with his sensory issues in the past year and I know BDI has played a very important role in that progress."
437,MED_92,"We were introduced to Sheri Berk, the Director and PT at the Naperville BDI location, when our son was first enrolled in EI for benign central hypotonia. At that time, he was 11 months old. He is now 4 years old , and much of his progress is due to Sheri. She has a wonderful way with children, able to engage them, even during those ""plateau phases"" when they are resistant and evasive. Her many years of experience are paired with a great enthusiasm and thirst for learning and sharing new ideas. She comes back from seminars and conferences, excited to share, and her energy is contagious. When we first entered EI, our family was unfamiliar with the intricacies of the system. Sheri was, and has been, our son's Biggest Advocate. I never hesitate to ask her questions or her opinion. She has, on more than one occasion, spoken up and out on behalf of his best interest and treated Luke like her own - not to mention his two sisters, who often accompany him to his therapy times. They are excited as Luke to see ""Mrs. Berk"" and have learned how to ""help"" and encourage their brother through her. The physical space of the Playhouse is HUGE, clean, has every piece of equipment imaginable, is inviting to children with bright colors and like an enormous playhouse, as its name implies. Unlike many other clinics, the therapists are easily accessible, flexible with times and schedules - and Sheri has even met us at other venues like parks and the DuPage Children's Museum. Personally, Sheri has been both an encouragement and example to me and my husband. She has four children of her own - so you know and feel like she totally understands the demands of family life. Her passion for children is so evident and the clear fact that she loves what she does have helped us through those discouraging times. We would recommend Sheri and BDI Playhouse without reservation and are blessed to have met her so early on. I would encourage you to check BDI out and see for yourself. My husband put it best one day after I came back from a session, telling him about Luke and Sheri's interaction with him. He said, almost wistfully, ""Everyone needs a Sheri in their life."" I would agree."
438,MED_93,"We have a child who has received services at BDI Playhouse (speech, OT and PT) for about a year and a half now. I would highly recommend BDI playhouse to other families. First of all, we have absolutely LOVED each of the therapists we have worked with. They clearly care about our child's progress and are always willing to answer my questions and provide ideas or suggestions as needed. I also appreciate that they will communicate amongst themselves to discuss my son's goals and to make sure we're looking at the big picture. He has made tremendous progress during his time at BDI. They are also excellent at helping me navigate other options to explore.One of BDI's biggest strengths is that their office staff is as wonderful as their therapists. We recently went through a frustrating insurance issue where we needed to obtain approval for additional PT sessions. Insurance was (surprise surprise) slow to address the matter but the wonderful team at BDI did a ton of work on their end to get the approval for additional sessions. They even held my son's spot for weeks and weeks to ensure that he could be seen again as soon as the matter was resolved. I really appreciate how they helped me navigate this problem. I also want to touch on the fact that BDI offers some unique services. They do bike riding lessons, offer some aquatic therapy, feeding therapy, and they have several classes you can sign your child up for to help further their progress. They also offer a monthly gait clinic and will help you obtain orthotics as needed. Finally, their new facility is awesome, super clean and has a nice large waiting room. We have several options for therapy that our closer to us, but we are happy to be working with BDI!"
439,MED_93,"My son was diagnosed with SPD and has been coming to BDI since he was two. He is now 8 and the improvements we have seen are amazing. I couldn't have done this alone. I am grateful for the patience, kindness and the knowledge the therapists have shared with my child."
440,MED_93,My 2 year old daughter has been seeing a speech pathologist here. I am so pleased with her progress and this is down to her therapist. I'm so glad she comes here.
441,MED_93,BDI children's therapy has made a huge difference in my grandsons development. He was a preemie yet just a little over 2 pounds and now as a eighth grader he is on the honor roll.
442,MED_93,"Comprehensive team approach to children""s therapy. The therapists all work together to encourage the greatest outcomes in treatment. You don't have to run all over to find the best therapist. There is so much experience under one roof."
443,MED_93,"BDI offers an amazing staff and a great experience for its clients. My son looks forward to working with his occupational therapist, Terri, each week. I have really been impressed with the progress my son has made with his sensory issues in the past year and I know BDI has played a very important role in that progress."
444,MED_93,"We were introduced to Sheri Berk, the Director and PT at the Naperville BDI location, when our son was first enrolled in EI for benign central hypotonia. At that time, he was 11 months old. He is now 4 years old , and much of his progress is due to Sheri. She has a wonderful way with children, able to engage them, even during those ""plateau phases"" when they are resistant and evasive. Her many years of experience are paired with a great enthusiasm and thirst for learning and sharing new ideas. She comes back from seminars and conferences, excited to share, and her energy is contagious. When we first entered EI, our family was unfamiliar with the intricacies of the system. Sheri was, and has been, our son's Biggest Advocate. I never hesitate to ask her questions or her opinion. She has, on more than one occasion, spoken up and out on behalf of his best interest and treated Luke like her own - not to mention his two sisters, who often accompany him to his therapy times. They are excited as Luke to see ""Mrs. Berk"" and have learned how to ""help"" and encourage their brother through her. The physical space of the Playhouse is HUGE, clean, has every piece of equipment imaginable, is inviting to children with bright colors and like an enormous playhouse, as its name implies. Unlike many other clinics, the therapists are easily accessible, flexible with times and schedules - and Sheri has even met us at other venues like parks and the DuPage Children's Museum. Personally, Sheri has been both an encouragement and example to me and my husband. She has four children of her own - so you know and feel like she totally understands the demands of family life. Her passion for children is so evident and the clear fact that she loves what she does have helped us through those discouraging times. We would recommend Sheri and BDI Playhouse without reservation and are blessed to have met her so early on. I would encourage you to check BDI out and see for yourself. My husband put it best one day after I came back from a session, telling him about Luke and Sheri's interaction with him. He said, almost wistfully, ""Everyone needs a Sheri in their life."" I would agree."
445,MED_94,"We have a child who has received services at BDI Playhouse (speech, OT and PT) for about a year and a half now. I would highly recommend BDI playhouse to other families. First of all, we have absolutely LOVED each of the therapists we have worked with. They clearly care about our child's progress and are always willing to answer my questions and provide ideas or suggestions as needed. I also appreciate that they will communicate amongst themselves to discuss my son's goals and to make sure we're looking at the big picture. He has made tremendous progress during his time at BDI. They are also excellent at helping me navigate other options to explore.One of BDI's biggest strengths is that their office staff is as wonderful as their therapists. We recently went through a frustrating insurance issue where we needed to obtain approval for additional PT sessions. Insurance was (surprise surprise) slow to address the matter but the wonderful team at BDI did a ton of work on their end to get the approval for additional sessions. They even held my son's spot for weeks and weeks to ensure that he could be seen again as soon as the matter was resolved. I really appreciate how they helped me navigate this problem. I also want to touch on the fact that BDI offers some unique services. They do bike riding lessons, offer some aquatic therapy, feeding therapy, and they have several classes you can sign your child up for to help further their progress. They also offer a monthly gait clinic and will help you obtain orthotics as needed. Finally, their new facility is awesome, super clean and has a nice large waiting room. We have several options for therapy that our closer to us, but we are happy to be working with BDI!"
446,MED_94,"My son was diagnosed with SPD and has been coming to BDI since he was two. He is now 8 and the improvements we have seen are amazing. I couldn't have done this alone. I am grateful for the patience, kindness and the knowledge the therapists have shared with my child."
447,MED_94,My 2 year old daughter has been seeing a speech pathologist here. I am so pleased with her progress and this is down to her therapist. I'm so glad she comes here.
448,MED_94,BDI children's therapy has made a huge difference in my grandsons development. He was a preemie yet just a little over 2 pounds and now as a eighth grader he is on the honor roll.
449,MED_94,"Comprehensive team approach to children""s therapy. The therapists all work together to encourage the greatest outcomes in treatment. You don't have to run all over to find the best therapist. There is so much experience under one roof."
450,MED_94,"BDI offers an amazing staff and a great experience for its clients. My son looks forward to working with his occupational therapist, Terri, each week. I have really been impressed with the progress my son has made with his sensory issues in the past year and I know BDI has played a very important role in that progress."
451,MED_94,"We were introduced to Sheri Berk, the Director and PT at the Naperville BDI location, when our son was first enrolled in EI for benign central hypotonia. At that time, he was 11 months old. He is now 4 years old , and much of his progress is due to Sheri. She has a wonderful way with children, able to engage them, even during those ""plateau phases"" when they are resistant and evasive. Her many years of experience are paired with a great enthusiasm and thirst for learning and sharing new ideas. She comes back from seminars and conferences, excited to share, and her energy is contagious. When we first entered EI, our family was unfamiliar with the intricacies of the system. Sheri was, and has been, our son's Biggest Advocate. I never hesitate to ask her questions or her opinion. She has, on more than one occasion, spoken up and out on behalf of his best interest and treated Luke like her own - not to mention his two sisters, who often accompany him to his therapy times. They are excited as Luke to see ""Mrs. Berk"" and have learned how to ""help"" and encourage their brother through her. The physical space of the Playhouse is HUGE, clean, has every piece of equipment imaginable, is inviting to children with bright colors and like an enormous playhouse, as its name implies. Unlike many other clinics, the therapists are easily accessible, flexible with times and schedules - and Sheri has even met us at other venues like parks and the DuPage Children's Museum. Personally, Sheri has been both an encouragement and example to me and my husband. She has four children of her own - so you know and feel like she totally understands the demands of family life. Her passion for children is so evident and the clear fact that she loves what she does have helped us through those discouraging times. We would recommend Sheri and BDI Playhouse without reservation and are blessed to have met her so early on. I would encourage you to check BDI out and see for yourself. My husband put it best one day after I came back from a session, telling him about Luke and Sheri's interaction with him. He said, almost wistfully, ""Everyone needs a Sheri in their life."" I would agree."
452,MED_95,"We have a child who has received services at BDI Playhouse (speech, OT and PT) for about a year and a half now. I would highly recommend BDI playhouse to other families. First of all, we have absolutely LOVED each of the therapists we have worked with. They clearly care about our child's progress and are always willing to answer my questions and provide ideas or suggestions as needed. I also appreciate that they will communicate amongst themselves to discuss my son's goals and to make sure we're looking at the big picture. He has made tremendous progress during his time at BDI. They are also excellent at helping me navigate other options to explore.One of BDI's biggest strengths is that their office staff is as wonderful as their therapists. We recently went through a frustrating insurance issue where we needed to obtain approval for additional PT sessions. Insurance was (surprise surprise) slow to address the matter but the wonderful team at BDI did a ton of work on their end to get the approval for additional sessions. They even held my son's spot for weeks and weeks to ensure that he could be seen again as soon as the matter was resolved. I really appreciate how they helped me navigate this problem. I also want to touch on the fact that BDI offers some unique services. They do bike riding lessons, offer some aquatic therapy, feeding therapy, and they have several classes you can sign your child up for to help further their progress. They also offer a monthly gait clinic and will help you obtain orthotics as needed. Finally, their new facility is awesome, super clean and has a nice large waiting room. We have several options for therapy that our closer to us, but we are happy to be working with BDI!"
453,MED_95,"My son was diagnosed with SPD and has been coming to BDI since he was two. He is now 8 and the improvements we have seen are amazing. I couldn't have done this alone. I am grateful for the patience, kindness and the knowledge the therapists have shared with my child."
454,MED_95,My 2 year old daughter has been seeing a speech pathologist here. I am so pleased with her progress and this is down to her therapist. I'm so glad she comes here.
455,MED_95,BDI children's therapy has made a huge difference in my grandsons development. He was a preemie yet just a little over 2 pounds and now as a eighth grader he is on the honor roll.
456,MED_95,"Comprehensive team approach to children""s therapy. The therapists all work together to encourage the greatest outcomes in treatment. You don't have to run all over to find the best therapist. There is so much experience under one roof."
457,MED_95,"BDI offers an amazing staff and a great experience for its clients. My son looks forward to working with his occupational therapist, Terri, each week. I have really been impressed with the progress my son has made with his sensory issues in the past year and I know BDI has played a very important role in that progress."
458,MED_95,"We were introduced to Sheri Berk, the Director and PT at the Naperville BDI location, when our son was first enrolled in EI for benign central hypotonia. At that time, he was 11 months old. He is now 4 years old , and much of his progress is due to Sheri. She has a wonderful way with children, able to engage them, even during those ""plateau phases"" when they are resistant and evasive. Her many years of experience are paired with a great enthusiasm and thirst for learning and sharing new ideas. She comes back from seminars and conferences, excited to share, and her energy is contagious. When we first entered EI, our family was unfamiliar with the intricacies of the system. Sheri was, and has been, our son's Biggest Advocate. I never hesitate to ask her questions or her opinion. She has, on more than one occasion, spoken up and out on behalf of his best interest and treated Luke like her own - not to mention his two sisters, who often accompany him to his therapy times. They are excited as Luke to see ""Mrs. Berk"" and have learned how to ""help"" and encourage their brother through her. The physical space of the Playhouse is HUGE, clean, has every piece of equipment imaginable, is inviting to children with bright colors and like an enormous playhouse, as its name implies. Unlike many other clinics, the therapists are easily accessible, flexible with times and schedules - and Sheri has even met us at other venues like parks and the DuPage Children's Museum. Personally, Sheri has been both an encouragement and example to me and my husband. She has four children of her own - so you know and feel like she totally understands the demands of family life. Her passion for children is so evident and the clear fact that she loves what she does have helped us through those discouraging times. We would recommend Sheri and BDI Playhouse without reservation and are blessed to have met her so early on. I would encourage you to check BDI out and see for yourself. My husband put it best one day after I came back from a session, telling him about Luke and Sheri's interaction with him. He said, almost wistfully, ""Everyone needs a Sheri in their life."" I would agree."
459,MED_96,"We have a child who has received services at BDI Playhouse (speech, OT and PT) for about a year and a half now. I would highly recommend BDI playhouse to other families. First of all, we have absolutely LOVED each of the therapists we have worked with. They clearly care about our child's progress and are always willing to answer my questions and provide ideas or suggestions as needed. I also appreciate that they will communicate amongst themselves to discuss my son's goals and to make sure we're looking at the big picture. He has made tremendous progress during his time at BDI. They are also excellent at helping me navigate other options to explore.One of BDI's biggest strengths is that their office staff is as wonderful as their therapists. We recently went through a frustrating insurance issue where we needed to obtain approval for additional PT sessions. Insurance was (surprise surprise) slow to address the matter but the wonderful team at BDI did a ton of work on their end to get the approval for additional sessions. They even held my son's spot for weeks and weeks to ensure that he could be seen again as soon as the matter was resolved. I really appreciate how they helped me navigate this problem. I also want to touch on the fact that BDI offers some unique services. They do bike riding lessons, offer some aquatic therapy, feeding therapy, and they have several classes you can sign your child up for to help further their progress. They also offer a monthly gait clinic and will help you obtain orthotics as needed. Finally, their new facility is awesome, super clean and has a nice large waiting room. We have several options for therapy that our closer to us, but we are happy to be working with BDI!"
460,MED_96,"My son was diagnosed with SPD and has been coming to BDI since he was two. He is now 8 and the improvements we have seen are amazing. I couldn't have done this alone. I am grateful for the patience, kindness and the knowledge the therapists have shared with my child."
461,MED_96,My 2 year old daughter has been seeing a speech pathologist here. I am so pleased with her progress and this is down to her therapist. I'm so glad she comes here.
462,MED_96,BDI children's therapy has made a huge difference in my grandsons development. He was a preemie yet just a little over 2 pounds and now as a eighth grader he is on the honor roll.
